REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,43355
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",479
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",425
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",1518
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1378
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",221
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",188
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4785
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,17255
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,101115
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3075
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,1715
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,13525
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,63075
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,3730
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,38060
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,14
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,83
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19e,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,17
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,80
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,9
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,88
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,6130
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,4290
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,1845
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,1175
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,580
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,595
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,70
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,55
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,15
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,160
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,115
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,45
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,284
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,489
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,95
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,9510
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,5510
01/06/2026,30/06/2026,Latest Available Data,Gender,1,Male,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,4000
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,9190
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,3370
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,5820
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,7095
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,3650
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,3440
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,150840
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,129750
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,70325
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,63115
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,80690
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,66695
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",545
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",469
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",1165
01/06/2026,30/06/2026,Latest Available Data,Gender,2,Female,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1046
